order_id,customer_id,order_date,category,product,quantity,price,sales
2504,1874,2023-10-29,Home & Kitchen,Toaster,4,30,120
2505,1966,2024-06-16,Home & Kitchen,Microwave,2,150,300
2506,4030,2024-03-20,Electronics,Laptop,2,1200,2400
2507,4106,2023-11-05,Electronics,Smartwatch,2,250,500
2508,3788,2023-05-30,Clothing,Jeans,1,50,50
2509,3725,2025-01-05,Books,Comics,1,10,10
2510,4171,2024-03-31,Home & Kitchen,Coffee Maker,1,100,100
2511,4574,2024-11-14,Home & Kitchen,Coffee Maker,2,100,200
2512,1570,2024-07-25,Home & Kitchen,Coffee Maker,3,100,300
2513,1391,2024-10-04,Clothing,Jacket,3,100,300
2514,4158,2024-10-30,Clothing,Jeans,1,50,50
2515,4072,2024-03-21,Electronics,Smartwatch,3,250,750
2516,4327,2023-10-29,Home & Kitchen,Blender,2,60,120
2517,4562,2023-09-18,Books,Cookbook,3,25,75
2518,1717,2024-04-20,Clothing,Shoes,2,80,160
2519,2064,2023-08-15,Home & Kitchen,Coffee Maker,1,100,100
2520,3599,2024-01-06,Clothing,Jeans,4,50,200
2521,1456,2023-06-05,Toys,Board Game,3,40,120
2522,1887,2023-03-10,Clothing,Jeans,2,50,100
2523,1456,2024-12-19,Toys,Board Game,2,40,80
2524,1991,2024-08-16,Electronics,Smartphone,1,699,699
2525,2025,2024-03-28,Electronics,Laptop,2,1200,2400
2526,3435,2025-01-07,Clothing,Jacket,4,100,400
2527,3934,2023-03-09,Clothing,Jeans,1,50,50
2528,3563,2023-06-27,Toys,Action Figure,4,25,100
2529,1883,2023-07-14,Toys,Action Figure,3,25,75
2530,2943,2024-07-19,Toys,Action Figure,3,25,75
2531,3397,2024-03-12,Electronics,Headphones,3,150,450
2532,2145,2024-12-14,Home & Kitchen,Microwave,2,150,300
2533,4602,2023-11-01,Home & Kitchen,Blender,4,60,240
2534,2956,2024-05-24,Home & Kitchen,Blender,1,60,60
2535,1281,2023-09-21,Electronics,Smartwatch,3,250,750
2536,3866,2024-04-24,Electronics,Smartphone,3,699,2097
2537,3657,2023-06-29,Electronics,Laptop,4,1200,4800
2538,2353,2023-11-09,Electronics,Smartphone,2,699,1398
2539,2519,2023-09-15,Home & Kitchen,Blender,2,60,120
2540,1125,2024-06-04,Books,Fiction Book,3,15,45
2541,3086,2023-10-15,Books,Non-Fiction Book,4,20,80
2542,2858,2023-08-29,Toys,Board Game,4,40,160
2543,2216,2024-09-19,Home & Kitchen,Coffee Maker,1,100,100
2544,1505,2023-06-23,Clothing,T-Shirt,2,20,40
2545,2981,2024-12-16,Electronics,Smartwatch,1,250,250
2546,2468,2024-12-16,Clothing,Jeans,1,50,50
2547,1825,2023-08-10,Home & Kitchen,Toaster,2,30,60
2548,2451,2024-06-20,Home & Kitchen,Blender,4,60,240
2549,1376,2024-05-12,Toys,Board Game,4,40,160
2550,1275,2023-11-10,Books,Comics,3,10,30
2551,2379,2024-03-03,Clothing,T-Shirt,2,20,40
2552,3372,2024-05-30,Clothing,T-Shirt,2,20,40
2553,3749,2023-10-19,Home & Kitchen,Toaster,1,30,30
2554,1420,2024-01-21,Electronics,Smartwatch,2,250,500
2555,3169,2025-01-08,Electronics,Smartphone,3,699,2097
2556,3550,2025-01-30,Electronics,Headphones,3,150,450
2557,1184,2023-12-22,Clothing,Jeans,2,50,100
2558,2293,2023-12-19,Clothing,T-Shirt,1,20,20
2559,3075,2024-01-04,Electronics,Headphones,3,150,450
2560,1923,2025-01-08,Clothing,T-Shirt,1,20,20
2561,4466,2024-02-01,Toys,Doll,1,30,30
2562,2137,2024-08-24,Books,Non-Fiction Book,4,20,80
2563,4052,2024-05-14,Toys,Action Figure,4,25,100
2564,2013,2024-02-24,Clothing,T-Shirt,3,20,60
2565,2973,2024-03-05,Home & Kitchen,Blender,2,60,120
2566,4757,2024-09-26,Home & Kitchen,Toaster,2,30,60
2567,4708,2023-06-07,Toys,Doll,1,30,30
2568,4886,2023-08-03,Toys,Action Figure,2,25,50
2569,4811,2023-06-10,Home & Kitchen,Blender,4,60,240
2570,1026,2024-06-29,Books,Fiction Book,1,15,15
2571,1940,2023-06-28,Electronics,Smartphone,2,699,1398
2572,1255,2024-07-17,Electronics,Headphones,4,150,600
2573,2615,2024-04-17,Clothing,Jeans,2,50,100
2574,4363,2024-04-09,Clothing,Jacket,2,100,200
2575,2904,2024-10-12,Toys,Action Figure,2,25,50
2576,1583,2024-08-29,Electronics,Smartphone,3,699,2097
2577,3021,2023-12-31,Toys,Action Figure,1,25,25
2578,3466,2024-03-31,Electronics,Headphones,1,150,150
2579,2874,2024-04-01,Home & Kitchen,Coffee Maker,4,100,400
2580,1838,2023-11-02,Clothing,Shoes,1,80,80
2581,3757,2024-11-18,Clothing,T-Shirt,2,20,40
2582,1000,2024-05-12,Clothing,Shoes,4,80,320
2583,2827,2024-08-15,Toys,Action Figure,4,25,100
2584,1041,2023-08-25,Home & Kitchen,Toaster,3,30,90
2585,4674,2024-03-01,Clothing,Shoes,4,80,320
2586,3775,2023-05-20,Books,Comics,4,10,40
2587,1913,2023-04-12,Clothing,Jacket,1,100,100
2588,3764,2024-05-30,Toys,Lego Set,1,60,60
2589,3127,2024-10-26,Toys,Doll,4,30,120
2590,3168,2023-08-27,Toys,Board Game,2,40,80
2591,2105,2024-09-22,Books,Comics,4,10,40
2592,4771,2023-12-25,Home & Kitchen,Toaster,4,30,120
2593,4871,2024-03-24,Books,Cookbook,1,25,25
2594,4181,2023-11-27,Clothing,Jeans,1,50,50
2595,1146,2023-10-06,Books,Non-Fiction Book,4,20,80
2596,2506,2023-03-28,Clothing,Shoes,3,80,240
2597,2280,2023-09-10,Toys,Action Figure,2,25,50
2598,3568,2023-05-13,Toys,Doll,4,30,120
2599,2196,2023-07-16,Books,Non-Fiction Book,2,20,40
2600,4898,2024-05-04,Clothing,Jeans,3,50,150
2601,2951,2024-08-15,Books,Fiction Book,2,15,30
2602,4207,2023-07-18,Electronics,Smartwatch,2,250,500
2603,4327,2024-02-23,Clothing,Shoes,3,80,240
2604,3989,2024-05-31,Electronics,Headphones,2,150,300
2605,1292,2023-04-17,Clothing,Jeans,4,50,200
2606,1520,2024-03-16,Clothing,Shoes,3,80,240
2607,1663,2024-03-26,Clothing,Jacket,4,100,400
2608,3866,2024-01-18,Books,Non-Fiction Book,4,20,80
2609,1745,2023-05-15,Books,Fiction Book,3,15,45
2610,4852,2024-04-10,Books,Fiction Book,2,15,30
2611,3373,2023-07-08,Electronics,Headphones,1,150,150
2612,1158,2023-08-05,Books,Comics,3,10,30
2613,3818,2024-01-21,Books,Comics,4,10,40
2614,1422,2023-07-25,Home & Kitchen,Microwave,4,150,600
2615,2588,2025-01-23,Electronics,Smartwatch,1,250,250
2616,1377,2024-03-22,Clothing,Jacket,4,100,400
2617,2945,2024-10-31,Clothing,Shoes,1,80,80
2618,2212,2023-05-29,Toys,Board Game,2,40,80
2619,1505,2023-08-30,Home & Kitchen,Coffee Maker,2,100,200
2620,4208,2024-08-01,Books,Fiction Book,1,15,15
2621,1207,2024-08-11,Books,Non-Fiction Book,2,20,40
2622,2270,2024-08-22,Home & Kitchen,Toaster,4,30,120
2623,2146,2023-04-05,Home & Kitchen,Microwave,4,150,600
2624,4700,2024-11-05,Home & Kitchen,Microwave,2,150,300
2625,1090,2024-10-18,Home & Kitchen,Microwave,3,150,450
2626,4272,2024-06-11,Home & Kitchen,Blender,4,60,240
2627,2041,2024-11-24,Home & Kitchen,Coffee Maker,1,100,100
2628,3874,2023-06-29,Clothing,Jeans,2,50,100
2629,2061,2023-08-23,Electronics,Laptop,2,1200,2400
2630,4313,2024-06-16,Electronics,Smartphone,3,699,2097
2631,1241,2023-03-25,Electronics,Smartwatch,4,250,1000
2632,2911,2024-03-22,Books,Cookbook,2,25,50
2633,4031,2023-11-16,Books,Comics,3,10,30
2634,3129,2023-10-20,Home & Kitchen,Blender,4,60,240
2635,1835,2024-06-19,Clothing,Jeans,2,50,100
2636,2484,2024-02-08,Books,Fiction Book,2,15,30
2637,1997,2023-08-30,Toys,Lego Set,2,60,120
2638,1805,2023-09-23,Home & Kitchen,Coffee Maker,4,100,400
2639,2662,2024-09-19,Electronics,Smartphone,2,699,1398
2640,1173,2024-03-30,Electronics,Smartwatch,3,250,750
2641,4227,2023-07-20,Clothing,T-Shirt,3,20,60
2642,1995,2023-11-28,Clothing,T-Shirt,1,20,20
2643,1790,2024-01-22,Home & Kitchen,Toaster,1,30,30
2644,3438,2024-04-07,Toys,Doll,2,30,60
2645,1565,2024-06-14,Electronics,Smartwatch,1,250,250
2646,3551,2024-04-15,Home & Kitchen,Coffee Maker,3,100,300
2647,2330,2024-01-23,Toys,Action Figure,4,25,100
2648,4946,2023-07-15,Electronics,Smartwatch,1,250,250
2649,1755,2023-08-21,Electronics,Headphones,1,150,150
2650,2386,2024-04-25,Clothing,T-Shirt,2,20,40
2651,4952,2024-06-15,Electronics,Smartphone,3,699,2097
2652,3421,2024-07-04,Books,Comics,4,10,40
2653,1834,2023-07-30,Clothing,Jacket,2,100,200
2654,1487,2023-06-12,Books,Cookbook,4,25,100
2655,4225,2023-09-06,Books,Fiction Book,1,15,15
2656,1938,2023-12-09,Home & Kitchen,Toaster,3,30,90
2657,2950,2023-06-13,Toys,Lego Set,4,60,240
2658,1746,2023-12-10,Electronics,Smartphone,3,699,2097
2659,2778,2024-11-13,Toys,Lego Set,2,60,120
2660,4198,2024-01-04,Books,Cookbook,4,25,100
2661,3170,2024-09-12,Electronics,Smartphone,4,699,2796
2662,1411,2023-05-06,Home & Kitchen,Coffee Maker,1,100,100
2663,3539,2023-03-31,Electronics,Smartwatch,1,250,250
2664,4769,2023-03-28,Electronics,Headphones,2,150,300
2665,1421,2024-04-15,Electronics,Laptop,1,1200,1200
2666,4740,2023-10-14,Home & Kitchen,Blender,2,60,120
2667,1313,2023-02-25,Books,Non-Fiction Book,2,20,40
2668,2363,2023-02-19,Home & Kitchen,Coffee Maker,1,100,100
2669,2558,2024-08-11,Toys,Action Figure,3,25,75
2670,4810,2024-08-12,Clothing,Jacket,4,100,400
2671,1097,2023-06-17,Books,Comics,3,10,30
2672,1706,2024-01-16,Home & Kitchen,Microwave,4,150,600
2673,2714,2023-05-04,Toys,Action Figure,3,25,75
2674,4958,2024-08-13,Toys,Action Figure,3,25,75
2675,1036,2024-04-08,Toys,Action Figure,1,25,25
2676,4711,2024-05-16,Toys,Doll,4,30,120
2677,3941,2023-06-19,Clothing,Jeans,2,50,100
2678,3174,2024-04-26,Electronics,Headphones,1,150,150
2679,4338,2023-04-03,Electronics,Laptop,2,1200,2400
2680,3883,2024-03-08,Electronics,Laptop,1,1200,1200
2681,2784,2024-12-21,Electronics,Headphones,3,150,450
2682,1094,2024-09-27,Electronics,Smartphone,2,699,1398
2683,4690,2024-03-04,Books,Non-Fiction Book,4,20,80
2684,4106,2024-05-22,Home & Kitchen,Microwave,2,150,300
2685,1315,2024-03-20,Toys,Board Game,4,40,160
2686,1967,2024-03-25,Electronics,Smartphone,2,699,1398
2687,4242,2023-08-20,Clothing,Jeans,4,50,200
2688,4611,2023-07-31,Clothing,Shoes,1,80,80
2689,1164,2023-03-25,Home & Kitchen,Toaster,2,30,60
2690,4134,2023-10-04,Clothing,Shoes,1,80,80
2691,3319,2024-06-27,Books,Fiction Book,3,15,45
2692,3998,2023-04-19,Toys,Lego Set,2,60,120
2693,1134,2023-06-17,Home & Kitchen,Toaster,4,30,120
2694,4965,2024-07-29,Books,Comics,2,10,20
2695,2256,2024-07-29,Books,Non-Fiction Book,4,20,80
2696,4655,2023-09-20,Electronics,Laptop,3,1200,3600
2697,3563,2023-05-05,Electronics,Laptop,2,1200,2400
2698,3145,2023-09-29,Clothing,Jeans,3,50,150
2699,2671,2023-05-14,Clothing,Jeans,3,50,150
2700,4247,2024-11-03,Books,Cookbook,1,25,25
2701,1391,2023-04-25,Books,Comics,4,10,40
2702,4394,2024-09-17,Electronics,Laptop,3,1200,3600
2703,3834,2025-01-01,Clothing,T-Shirt,3,20,60
2704,3458,2023-12-10,Toys,Doll,3,30,90
2705,1649,2023-02-12,Books,Non-Fiction Book,2,20,40
2706,2900,2024-11-10,Electronics,Laptop,3,1200,3600
2707,1322,2024-04-16,Home & Kitchen,Blender,4,60,240
2708,1804,2023-12-02,Home & Kitchen,Microwave,4,150,600
2709,2167,2023-09-13,Electronics,Headphones,3,150,450
2710,3581,2024-12-17,Home & Kitchen,Blender,2,60,120
2711,1492,2024-10-04,Electronics,Smartphone,1,699,699
2712,3446,2024-05-22,Books,Non-Fiction Book,2,20,40
2713,2463,2023-06-12,Toys,Doll,4,30,120
2714,4681,2023-05-07,Books,Non-Fiction Book,3,20,60
2715,3470,2024-09-14,Books,Non-Fiction Book,2,20,40
2716,4619,2023-02-08,Electronics,Laptop,3,1200,3600
2717,3012,2025-01-13,Electronics,Headphones,4,150,600
2718,1804,2023-10-23,Electronics,Laptop,1,1200,1200
2719,3879,2023-09-11,Books,Non-Fiction Book,4,20,80
2720,1479,2024-05-15,Books,Comics,4,10,40
2721,1764,2024-09-18,Clothing,Jacket,3,100,300
2722,2439,2023-06-05,Toys,Doll,4,30,120
2723,2008,2024-02-23,Toys,Lego Set,3,60,180
2724,2890,2023-02-13,Home & Kitchen,Toaster,1,30,30
2725,2539,2024-06-09,Clothing,T-Shirt,1,20,20
2726,1479,2023-09-06,Books,Non-Fiction Book,1,20,20
2727,4566,2025-01-07,Books,Comics,4,10,40
2728,2426,2023-05-31,Books,Non-Fiction Book,4,20,80
2729,3334,2024-02-25,Toys,Board Game,1,40,40
2730,4388,2023-10-08,Home & Kitchen,Blender,3,60,180
2731,1058,2024-09-21,Books,Comics,4,10,40
2732,2884,2023-07-27,Books,Non-Fiction Book,4,20,80
2733,4241,2023-10-15,Clothing,Jacket,1,100,100
2734,4459,2023-10-12,Toys,Action Figure,4,25,100
2735,1371,2023-09-16,Electronics,Headphones,4,150,600
2736,4833,2025-01-17,Toys,Board Game,4,40,160
2737,2026,2023-07-19,Clothing,Shoes,2,80,160
2738,2336,2024-03-08,Home & Kitchen,Coffee Maker,3,100,300
2739,1556,2024-01-04,Books,Cookbook,2,25,50
2740,2117,2024-11-06,Electronics,Smartphone,3,699,2097
2741,2175,2024-01-22,Home & Kitchen,Blender,1,60,60
2742,4083,2023-07-12,Toys,Doll,3,30,90
2743,4050,2023-04-01,Toys,Lego Set,1,60,60
2744,4728,2024-01-30,Clothing,T-Shirt,3,20,60
2745,1099,2023-04-19,Clothing,Shoes,1,80,80
2746,2272,2024-02-23,Home & Kitchen,Blender,4,60,240
2747,3191,2023-05-09,Home & Kitchen,Coffee Maker,3,100,300
2748,4382,2024-07-16,Clothing,Shoes,3,80,240
2749,2960,2025-01-27,Electronics,Headphones,1,150,150
2750,3590,2024-09-06,Clothing,T-Shirt,1,20,20
2751,3123,2024-11-25,Clothing,Shoes,4,80,320
2752,2566,2023-10-06,Home & Kitchen,Toaster,4,30,120
2753,2986,2023-03-13,Electronics,Smartphone,2,699,1398
2754,1617,2023-03-28,Toys,Doll,1,30,30
2755,1979,2023-11-16,Home & Kitchen,Blender,1,60,60
2756,2208,2024-02-08,Toys,Action Figure,2,25,50
2757,1934,2024-08-07,Home & Kitchen,Coffee Maker,1,100,100
2758,2937,2023-08-18,Clothing,Jeans,3,50,150
2759,3051,2023-07-30,Electronics,Smartwatch,1,250,250
2760,3864,2024-11-26,Books,Cookbook,2,25,50
2761,1569,2024-05-11,Toys,Doll,3,30,90
2762,1864,2023-08-24,Home & Kitchen,Toaster,2,30,60
2763,4930,2023-03-28,Books,Cookbook,3,25,75
2764,2434,2024-02-26,Books,Comics,2,10,20
2765,2357,2024-06-05,Clothing,Jacket,2,100,200
2766,4056,2024-12-08,Books,Fiction Book,3,15,45
2767,4626,2024-02-16,Electronics,Laptop,2,1200,2400
2768,2610,2024-03-24,Toys,Board Game,1,40,40
2769,2207,2023-08-24,Home & Kitchen,Toaster,4,30,120
2770,2489,2023-04-03,Home & Kitchen,Coffee Maker,4,100,400
2771,1767,2024-12-13,Books,Cookbook,2,25,50
2772,1040,2024-12-15,Electronics,Laptop,4,1200,4800
2773,3966,2023-04-06,Electronics,Headphones,3,150,450
2774,1864,2024-11-07,Toys,Action Figure,1,25,25
2775,3442,2024-04-07,Books,Cookbook,2,25,50
2776,3755,2024-03-21,Books,Non-Fiction Book,3,20,60
2777,1095,2023-05-09,Electronics,Laptop,1,1200,1200
2778,3804,2024-06-04,Toys,Board Game,2,40,80
2779,4939,2023-12-25,Books,Fiction Book,2,15,30
2780,1991,2024-12-11,Toys,Board Game,4,40,160
2781,1809,2024-04-10,Electronics,Smartwatch,1,250,250
2782,4605,2024-11-17,Home & Kitchen,Microwave,3,150,450
2783,4011,2023-08-25,Clothing,Shoes,2,80,160
2784,1483,2024-07-29,Toys,Lego Set,4,60,240
2785,4183,2024-04-24,Books,Comics,1,10,10
2786,2969,2024-09-12,Home & Kitchen,Microwave,1,150,150
2787,1681,2024-06-20,Electronics,Smartphone,4,699,2796
2788,1355,2023-04-11,Electronics,Smartphone,4,699,2796
2789,1422,2024-04-09,Books,Comics,3,10,30
2790,2687,2024-09-29,Toys,Action Figure,2,25,50
2791,1682,2024-02-29,Books,Comics,3,10,30
2792,2790,2024-06-27,Books,Fiction Book,3,15,45
2793,4673,2023-09-19,Books,Comics,4,10,40
2794,4996,2024-02-12,Toys,Doll,2,30,60
2795,3299,2024-03-16,Toys,Lego Set,1,60,60
2796,1330,2024-12-28,Electronics,Smartphone,1,699,699
2797,4262,2025-01-16,Toys,Doll,3,30,90
2798,3103,2023-02-17,Toys,Lego Set,2,60,120
2799,1100,2024-10-19,Home & Kitchen,Blender,2,60,120
2800,1329,2024-11-17,Home & Kitchen,Blender,2,60,120
2801,1833,2024-02-05,Electronics,Laptop,3,1200,3600
2802,3998,2025-01-09,Electronics,Smartwatch,2,250,500
2803,3568,2023-04-03,Home & Kitchen,Coffee Maker,2,100,200
2804,3773,2023-09-15,Electronics,Headphones,3,150,450
2805,4662,2023-08-10,Home & Kitchen,Blender,4,60,240
2806,1070,2023-12-15,Clothing,Jeans,2,50,100
2807,1838,2024-12-16,Toys,Board Game,3,40,120
2808,3661,2023-10-13,Clothing,Jacket,3,100,300
2809,1192,2024-06-19,Books,Non-Fiction Book,3,20,60
2810,2496,2024-09-19,Books,Cookbook,1,25,25
2811,3349,2023-11-10,Electronics,Laptop,2,1200,2400
2812,3488,2023-05-23,Books,Cookbook,3,25,75
2813,2428,2024-03-26,Books,Cookbook,3,25,75
2814,2980,2023-04-13,Books,Cookbook,3,25,75
2815,3978,2023-07-03,Toys,Lego Set,2,60,120
2816,1723,2023-11-17,Electronics,Headphones,3,150,450
2817,2445,2024-11-06,Books,Cookbook,3,25,75
2818,3138,2024-10-24,Home & Kitchen,Blender,1,60,60
2819,4063,2024-05-02,Electronics,Headphones,2,150,300
2820,1106,2023-10-13,Toys,Board Game,2,40,80
2821,2966,2024-03-12,Toys,Action Figure,2,25,50
2822,3703,2024-09-20,Toys,Board Game,2,40,80
2823,4969,2023-03-16,Books,Fiction Book,4,15,60
2824,4205,2024-11-05,Clothing,T-Shirt,4,20,80
2825,3679,2025-01-06,Electronics,Smartphone,3,699,2097
2826,1293,2023-08-04,Clothing,Shoes,4,80,320
2827,2069,2024-06-16,Home & Kitchen,Blender,4,60,240
2828,2461,2024-04-06,Toys,Doll,2,30,60
2829,3787,2024-07-26,Electronics,Smartwatch,4,250,1000
2830,2934,2025-01-27,Clothing,T-Shirt,4,20,80
2831,2756,2024-04-27,Home & Kitchen,Toaster,4,30,120
2832,1532,2024-03-07,Electronics,Laptop,1,1200,1200
2833,1248,2023-07-25,Home & Kitchen,Microwave,1,150,150
2834,2985,2024-01-10,Books,Cookbook,3,25,75
2835,2020,2023-12-25,Home & Kitchen,Microwave,4,150,600
2836,4007,2023-12-16,Home & Kitchen,Coffee Maker,3,100,300
2837,4149,2023-07-28,Toys,Lego Set,1,60,60
2838,1233,2024-06-28,Clothing,T-Shirt,1,20,20
2839,4952,2023-12-06,Toys,Doll,3,30,90
2840,3825,2023-06-06,Clothing,Shoes,4,80,320
2841,4215,2024-10-24,Clothing,T-Shirt,1,20,20
2842,3869,2024-08-01,Electronics,Headphones,3,150,450
2843,4107,2024-09-22,Toys,Lego Set,4,60,240
2844,1472,2024-08-23,Books,Fiction Book,3,15,45
2845,3910,2024-04-16,Books,Cookbook,3,25,75
2846,4153,2025-01-29,Electronics,Laptop,3,1200,3600
2847,4548,2024-06-09,Toys,Doll,3,30,90
2848,1079,2024-09-11,Toys,Action Figure,2,25,50
2849,1788,2024-07-10,Home & Kitchen,Toaster,3,30,90
2850,4560,2023-08-25,Books,Cookbook,3,25,75
2851,3513,2024-09-13,Electronics,Smartphone,3,699,2097
2852,4785,2024-03-25,Clothing,Jacket,3,100,300
2853,1134,2024-03-11,Electronics,Smartwatch,2,250,500
2854,3608,2024-07-19,Books,Cookbook,3,25,75
2855,1599,2024-05-01,Books,Comics,3,10,30
2856,2832,2023-08-04,Clothing,Jeans,3,50,150
2857,3908,2023-12-30,Home & Kitchen,Microwave,3,150,450
2858,2190,2024-05-04,Home & Kitchen,Blender,3,60,180
2859,2708,2024-12-30,Books,Fiction Book,2,15,30
2860,2609,2023-02-06,Home & Kitchen,Toaster,4,30,120
2861,2070,2023-04-19,Books,Cookbook,3,25,75
2862,3845,2023-12-13,Books,Fiction Book,4,15,60
2863,4744,2023-11-25,Home & Kitchen,Coffee Maker,4,100,400
2864,4378,2024-08-11,Clothing,T-Shirt,3,20,60
2865,3686,2023-02-27,Clothing,T-Shirt,1,20,20
2866,2960,2023-10-10,Clothing,Jeans,4,50,200
2867,3773,2023-08-09,Home & Kitchen,Coffee Maker,3,100,300
2868,4631,2023-03-06,Clothing,Jacket,1,100,100
2869,4398,2024-07-11,Home & Kitchen,Toaster,3,30,90
2870,1531,2023-09-24,Electronics,Smartphone,3,699,2097
2871,4140,2025-01-26,Home & Kitchen,Coffee Maker,3,100,300
2872,1013,2024-04-16,Clothing,Shoes,3,80,240
2873,3683,2024-12-03,Clothing,Shoes,4,80,320
2874,1319,2023-08-17,Home & Kitchen,Microwave,2,150,300
2875,3040,2023-10-08,Home & Kitchen,Microwave,1,150,150
2876,3068,2023-12-13,Books,Cookbook,1,25,25
2877,2398,2023-06-03,Books,Cookbook,3,25,75
2878,2588,2023-09-16,Clothing,Shoes,4,80,320
2879,1938,2024-04-11,Electronics,Laptop,4,1200,4800
2880,4718,2023-10-27,Clothing,Jeans,1,50,50
2881,4769,2023-11-14,Toys,Doll,2,30,60
2882,2390,2024-07-27,Toys,Lego Set,2,60,120
2883,4065,2025-01-24,Toys,Board Game,1,40,40
2884,4945,2025-01-12,Toys,Doll,4,30,120
2885,1691,2024-09-14,Electronics,Headphones,1,150,150
2886,2190,2024-01-07,Electronics,Headphones,3,150,450
2887,2939,2023-12-14,Electronics,Smartphone,4,699,2796
2888,1284,2023-05-21,Home & Kitchen,Coffee Maker,3,100,300
2889,3758,2023-05-23,Electronics,Laptop,3,1200,3600
2890,1570,2023-05-27,Home & Kitchen,Toaster,4,30,120
2891,4856,2023-04-14,Home & Kitchen,Coffee Maker,2,100,200
2892,3013,2023-02-17,Clothing,T-Shirt,4,20,80
2893,2279,2023-12-20,Toys,Board Game,1,40,40
2894,2820,2024-10-07,Electronics,Laptop,1,1200,1200
2895,1332,2023-02-18,Electronics,Laptop,2,1200,2400
2896,4213,2023-03-09,Clothing,Jeans,3,50,150
2897,2945,2024-10-11,Clothing,T-Shirt,1,20,20
2898,4317,2024-07-07,Toys,Action Figure,4,25,100
2899,3580,2024-03-30,Home & Kitchen,Coffee Maker,2,100,200
2900,2527,2024-04-04,Home & Kitchen,Toaster,1,30,30
2901,4373,2023-07-30,Clothing,Jeans,3,50,150
2902,3149,2024-09-11,Clothing,T-Shirt,2,20,40
2903,3611,2023-11-30,Books,Cookbook,4,25,100
2904,1733,2023-04-01,Toys,Lego Set,4,60,240
2905,3745,2023-12-22,Books,Comics,1,10,10
2906,4464,2023-10-12,Books,Comics,1,10,10
2907,2971,2023-11-09,Home & Kitchen,Toaster,3,30,90
2908,3039,2024-02-09,Toys,Board Game,4,40,160
2909,2295,2024-03-21,Books,Non-Fiction Book,2,20,40
2910,3569,2024-01-30,Books,Fiction Book,1,15,15
2911,3038,2023-12-30,Home & Kitchen,Coffee Maker,3,100,300
2912,4479,2024-05-21,Books,Cookbook,1,25,25
2913,1555,2024-12-29,Electronics,Laptop,2,1200,2400
2914,3384,2023-12-13,Electronics,Smartphone,3,699,2097
2915,4619,2023-05-14,Toys,Doll,2,30,60
2916,3970,2024-08-28,Clothing,Jacket,2,100,200
2917,1473,2024-01-07,Toys,Doll,3,30,90
2918,2010,2023-11-04,Toys,Doll,4,30,120
2919,3255,2025-01-19,Electronics,Smartphone,1,699,699
2920,2891,2024-08-12,Electronics,Laptop,4,1200,4800
2921,3948,2024-05-30,Books,Comics,1,10,10
2922,4956,2023-08-06,Clothing,Shoes,2,80,160
2923,4304,2023-10-28,Electronics,Smartphone,4,699,2796
2924,2973,2025-01-23,Toys,Lego Set,3,60,180
2925,4809,2024-01-31,Clothing,Jeans,1,50,50
2926,2800,2024-10-28,Toys,Doll,3,30,90
2927,1882,2023-12-27,Books,Non-Fiction Book,3,20,60
2928,4090,2023-04-28,Clothing,Jeans,2,50,100
2929,1138,2025-01-18,Home & Kitchen,Toaster,1,30,30
2930,2032,2023-03-25,Toys,Board Game,3,40,120
2931,3800,2023-04-26,Books,Fiction Book,3,15,45
2932,1844,2023-04-02,Electronics,Laptop,2,1200,2400
2933,2308,2024-11-16,Electronics,Laptop,2,1200,2400
2934,4222,2024-03-25,Home & Kitchen,Blender,2,60,120
2935,4076,2023-04-24,Books,Fiction Book,1,15,15
2936,2733,2023-07-19,Toys,Board Game,2,40,80
2937,1183,2023-11-09,Clothing,Shoes,2,80,160
2938,3530,2023-11-28,Electronics,Headphones,1,150,150
2939,4791,2023-11-20,Home & Kitchen,Blender,4,60,240
2940,2407,2025-01-09,Home & Kitchen,Toaster,2,30,60
2941,3251,2024-03-23,Home & Kitchen,Blender,2,60,120
2942,3591,2024-09-02,Home & Kitchen,Microwave,3,150,450
2943,3084,2024-09-11,Electronics,Smartwatch,3,250,750
2944,4401,2023-11-18,Toys,Lego Set,3,60,180
2945,1640,2024-06-01,Clothing,Jacket,2,100,200
2946,3993,2023-08-02,Electronics,Smartwatch,1,250,250
2947,4011,2023-03-22,Electronics,Smartwatch,2,250,500
2948,3132,2024-04-27,Home & Kitchen,Coffee Maker,2,100,200
2949,2258,2023-04-18,Electronics,Laptop,4,1200,4800
2950,1122,2024-04-07,Electronics,Headphones,2,150,300
2951,1025,2023-07-30,Clothing,Shoes,4,80,320
2952,1799,2024-08-03,Electronics,Headphones,3,150,450
2953,1354,2024-04-26,Toys,Board Game,4,40,160
2954,1141,2024-12-19,Books,Non-Fiction Book,3,20,60
2955,3303,2025-01-20,Electronics,Laptop,4,1200,4800
2956,2293,2024-01-16,Clothing,T-Shirt,3,20,60
2957,1817,2023-12-23,Toys,Lego Set,1,60,60
2958,1639,2023-03-23,Toys,Doll,2,30,60
2959,2238,2024-04-08,Clothing,Jacket,1,100,100
2960,1589,2024-06-22,Electronics,Smartphone,2,699,1398
2961,1313,2024-02-05,Books,Non-Fiction Book,1,20,20
2962,4458,2023-12-22,Clothing,Jacket,3,100,300
2963,3695,2025-01-05,Electronics,Headphones,2,150,300
2964,2859,2024-09-26,Toys,Doll,2,30,60
2965,4858,2024-10-20,Books,Comics,2,10,20
2966,4664,2023-03-07,Home & Kitchen,Microwave,1,150,150
